bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1bW411n7fY,[doge],doge,这是第几遍来着，我忘了[doge][doge][doge],这是第几遍来着，我忘了[doge][doge][doge],1838395613,无尽青会,2025-06-28T06:21:21+00:00
BV1bW411n7fY,[doge],doge,每日一遍[doge][doge][doge],每日一遍[doge][doge][doge],1838395613,无尽青会,2025-06-28T06:19:38+00:00
BV1bW411n7fY,[喜欢],喜欢,回复 @你说爱在雨天の :咱就好这口古法鬼畜[喜欢]确实短视频之类的实在是太多了加上鬼畜有点被边缘,回复 @你说爱在雨天の :咱就好这口古法鬼畜[喜欢]确实短视频之类的实在是太多了加上鬼畜有点被边缘,503112053,舟楠渌弦,2025-06-29T16:25:49+00:00
BV1bW411n7fY,[笑哭],笑哭,25年了，我还在看，甚至无论什么时候看它都有人[笑哭],25年了，我还在看，甚至无论什么时候看它都有人[笑哭],8133185,爱吃火锅的兔子酱,2025-06-27T16:42:46+00:00
BV1bW411n7fY,[微笑],微笑,你好[微笑],你好[微笑],430154968,西杴子,2025-06-27T13:25:18+00:00
BV1bW411n7fY,[doge],doge,不出意外的话，我的坟头正在放这首歌[doge],不出意外的话，我的坟头正在放这首歌[doge],209958310,要叫我军座大人,2025-06-27T15:12:44+00:00
BV1bW411n7fY,[笑哭],笑哭,怎么刷来刷去总会刷回来？[笑哭],怎么刷来刷去总会刷回来？[笑哭],1943561253,是凌沐啊,2025-06-27T07:39:41+00:00
BV1bW411n7fY,[doge],doge,现在还有人吗？[doge][doge],现在还有人吗？[doge][doge],3546722229815821,糖泰宗理事民,2025-06-27T05:37:57+00:00
BV1bW411n7fY,[doge],doge,1个小时前？[doge][doge],1个小时前？[doge][doge],3546722229815821,糖泰宗理事民,2025-06-27T05:37:23+00:00
BV1bW411n7fY,[微笑],微笑,回顾历史[微笑][微笑],回顾历史[微笑][微笑],3546822289131582,沉淀的咲,2025-06-27T03:30:45+00:00
BV1bW411n7fY,[难过],难过,现在都出舞蹈了，让我们学[难过],现在都出舞蹈了，让我们学[难过],14948400,东墙时间,2025-06-20T08:02:11+00:00
BV1bW411n7fY,[打call],打call,[打call],[打call],1778279721,猫丞-猫澄,2025-06-20T02:11:25+00:00
BV1bW411n7fY,[吃瓜],吃瓜,打卡[吃瓜][吃瓜],打卡[吃瓜][吃瓜],456544010,此生温柔以待,2025-06-20T01:45:43+00:00
BV1bW411n7fY,[打call],打call,哈哈哈哈哈哈哈[打call][打call][打call],哈哈哈哈哈哈哈[打call][打call][打call],398352379,PickledTang,2025-04-17T05:22:07+00:00
BV1bW411n7fY,[大哭],大哭,18年......[笑哭][酸了][大哭],18年......[笑哭][酸了][大哭],226946381,是小竞呀,2025-04-17T02:05:34+00:00
BV1bW411n7fY,[大哭],大哭,原来是18年的视频了 我是19年看的 应该是19年火的[大哭],原来是18年的视频了 我是19年看的 应该是19年火的[大哭],107674753,2533391470,2025-04-16T23:55:45+00:00
BV1bW411n7fY,[笑哭],笑哭,那时候还是初三，现在大学都快毕业了[笑哭],那时候还是初三，现在大学都快毕业了[笑哭],415299486,爷不管也最帅,2025-04-16T15:17:04+00:00
BV1bW411n7fY,[笑哭],笑哭,还真是[笑哭],还真是[笑哭],476923004,我是C大师,2025-04-16T15:25:14+00:00
BV1bW411n7fY,[笑哭],笑哭,18年还上初中呢[笑哭],18年还上初中呢[笑哭],349598164,Kita_Official,2025-03-10T14:25:33+00:00
BV1bW411n7fY,[笑哭],笑哭,2018年我在宿舍刷到了这个视频，一眨眼七年过去了，OMG[笑哭],2018年我在宿舍刷到了这个视频，一眨眼七年过去了，OMG[笑哭],262857689,哦对的对的哦不对不对,2025-03-10T14:14:06+00:00
BV1bW411n7fY,[doge],doge,考古打卡[doge],考古打卡[doge],382817050,源小鲨-,2025-03-10T12:29:42+00:00
BV1bW411n7fY,[打call],打call,经典咏流传[打call],经典咏流传[打call],1281870090,王大可等于琦,2025-03-09T15:44:05+00:00
BV1bW411n7fY,[滑稽],滑稽,好听[滑稽][滑稽][滑稽],好听[滑稽][滑稽][滑稽],3461565667871566,水豚噜噜毒唯,2025-03-09T12:43:03+00:00
BV1bW411n7fY,[doge],doge,怎么说，兄弟们[doge]，不考古？,怎么说，兄弟们[doge]，不考古？,151887353,仙声不闹,2025-03-09T12:42:03+00:00
BV1bW411n7fY,[打call],打call,[打call],[打call],498849991,auniganma,2025-02-14T18:28:24+00:00
BV1bW411n7fY,[大哭],大哭,今天情人节，而老夫却在B站刷鬼畜[大哭][大哭][大哭],今天情人节，而老夫却在B站刷鬼畜[大哭][大哭][大哭],227367065,觐月知君,2025-02-14T14:20:01+00:00
BV1bW411n7fY,[doge],doge,我开着新号又来了[doge],我开着新号又来了[doge],3546853868047036,猪咪远程饲养员,2025-02-14T14:17:55+00:00
BV1bW411n7fY,[星星眼],星星眼,[星星眼][星星眼][星星眼],[星星眼][星星眼][星星眼],38527823,阿尔托莉亚w,2025-02-14T14:09:56+00:00
BV1bW411n7fY,[星星眼],星星眼,又来重温了，时间过得好快[星星眼],又来重温了，时间过得好快[星星眼],10798184,爱睡觉的人都会好运,2025-02-14T07:44:15+00:00
BV1bW411n7fY,[doge],doge,25年了，一个赞一张卷纸[doge],25年了，一个赞一张卷纸[doge],3493110243920483,扫兴大师周,2025-02-01T10:18:42+00:00
BV1bW411n7fY,[笑哭],笑哭,阿b鬼畜区最后的辉煌了，也是少有的破圈鬼畜作品，老少皆宜[笑哭],阿b鬼畜区最后的辉煌了，也是少有的破圈鬼畜作品，老少皆宜[笑哭],82171893,姐姐我要喝水嘛,2025-02-01T04:47:35+00:00
BV1bW411n7fY,[笑哭],笑哭,现在的春晚小品都是些啥啊[笑哭][笑哭][笑哭],现在的春晚小品都是些啥啊[笑哭][笑哭][笑哭],396706820,O5-13-1,2025-02-01T04:10:43+00:00
BV1bW411n7fY,[酸了],酸了,[酸了],[酸了],1723288934,全元真圣,2025-02-01T02:44:50+00:00
BV1bW411n7fY,[笑哭],笑哭,真耐看[笑哭],真耐看[笑哭],3546623472831004,清风莹魄,2025-02-01T01:55:41+00:00
BV1bW411n7fY,[星星眼],星星眼,顶流只认本山老师[星星眼][星星眼][星星眼],顶流只认本山老师[星星眼][星星眼][星星眼],357794096,浪里涯间,2025-01-13T01:11:56+00:00
BV1bW411n7fY,[调皮],调皮,又要过年了[调皮],又要过年了[调皮],9058025,阿苏苏苏苏苏i,2025-01-12T16:29:22+00:00
BV1bW411n7fY,[doge],doge,我应该是最晚的了吧[doge],我应该是最晚的了吧[doge],89860855,Yuyssie,2025-01-12T16:16:53+00:00
BV1cy4y1k7A2,[吃瓜],吃瓜,[吃瓜],[吃瓜],1204242055,Mr-Mr-K,2022-07-28T05:07:59+00:00
BV1cy4y1k7A2,[墨镜],墨镜,不看了 明天还要早起去抽冠位骑阶 诺亚[墨镜],不看了 明天还要早起去抽冠位骑阶 诺亚[墨镜],24940592,冰狮幻德,2022-07-25T16:54:28+00:00
BV1cy4y1k7A2,[思考],思考,[思考],[思考],1774339682,账号已注销,2022-07-25T16:43:28+00:00
BV1cy4y1k7A2,[思考],思考,[思考],[思考],1332797514,ULTRAMANorbookii,2022-07-25T14:56:51+00:00
BV1cy4y1k7A2,[doge],doge,所以问题来了，如果一开始就“借”plus4MB，那不就不需要花精力修复了吗？[doge][doge][滑稽],所以问题来了，如果一开始就“借”plus4MB，那不就不需要花精力修复了吗？[doge][doge][滑稽],377681021,矮绵羊,2022-07-21T14:49:10+00:00
BV1cy4y1k7A2,[耍帅],耍帅,[耍帅],[耍帅],389840264,小小馨呢_,2021-09-15T12:09:33+00:00
BV1cy4y1k7A2,[doge],doge,[doge],[doge],363072669,网络不掉线,2021-09-14T14:19:54+00:00
BV1cy4y1k7A2,[星星眼],星星眼,绝对高质量[星星眼],绝对高质量[星星眼],107680909,IP小花旦,2020-11-09T13:32:22+00:00
BV1cy4y1k7A2,[害羞],害羞,9:39 是用什么设备怎么拍的哇？ 摄影课代表帮忙解答一下[害羞],9:39 是用什么设备怎么拍的哇？ 摄影课代表帮忙解答一下[害羞],317073466,驭风集,2020-11-09T12:58:47+00:00
BV1cy4y1k7A2,[OK],OK,看完小何的视频滚去学习了[OK][OK],看完小何的视频滚去学习了[OK][OK],282906488,浮尘Aur,2020-11-09T12:04:44+00:00
BV1es411D7sW,[打call],打call,[打call],[打call],457082756,卧底永仁,2025-11-20T18:52:16+00:00
BV1es411D7sW,[星星眼],星星眼,啊b站真的人才啊这歌出这呢[星星眼][星星眼],啊b站真的人才啊这歌出这呢[星星眼][星星眼],652585259,逆而战之,2025-11-19T16:04:25+00:00
BV1es411D7sW,[思考],思考,十年了啊[思考],十年了啊[思考],3494356092717104,叁零叁号病人,2025-11-11T12:35:35+00:00
BV1es411D7sW,[打call],打call,5100w播放量贺喜[打call],5100w播放量贺喜[打call],1588394259,阿鲁克Lorentz,2025-11-09T01:20:57+00:00
BV1es411D7sW,[doge],doge,出个areyouok十周年版[doge],出个areyouok十周年版[doge],145596406,LR小北北,2025-11-08T11:26:27+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],2128007774,Steven_CS,2025-11-10T12:38:16+00:00
BV1es411D7sW,[笑哭],笑哭,十年了[笑哭],十年了[笑哭],2079097981,凌谦呀,2025-11-04T02:48:26+00:00
BV1es411D7sW,[吃瓜],吃瓜,https://b23.tv/BV1KqyUBtEvR [吃瓜],https://b23.tv/BV1KqyUBtEvR [吃瓜],490603735,无敌小卡哇_Misaka,2025-10-31T12:43:00+00:00
BV1es411D7sW,[星星眼],星星眼,[星星眼],[星星眼],18878490,東山翔,2025-10-30T13:11:28+00:00
BV1es411D7sW,[笑哭],笑哭,曾经小米手机设置里能直接把这个设为铃声，用了好久，最近突然发现我们科长铃声换成这个了[笑哭],曾经小米手机设置里能直接把这个设为铃声，用了好久，最近突然发现我们科长铃声换成这个了[笑哭],27534740,薇鹅莉特・伊芙加登,2025-10-29T14:47:31+00:00
BV1es411D7sW,[喜极而泣],喜极而泣,那140w人真的会常听吗[喜极而泣]up主也算有头有脸的制作人了,那140w人真的会常听吗[喜极而泣]up主也算有头有脸的制作人了,487761200,武祀舞肆,2025-10-28T16:49:52+00:00
BV1es411D7sW,[哦呼],哦呼,我天十年了[哦呼],我天十年了[哦呼],1574740598,达达鸭的腿环,2025-10-25T16:43:48+00:00
BV1es411D7sW,[笑哭],笑哭,屠龙的少年终将成魔吗？有点易死了[笑哭],屠龙的少年终将成魔吗？有点易死了[笑哭],525388332,嘿嘿了些,2025-10-25T10:50:30+00:00
BV1es411D7sW,[思考],思考,我是来考古的，这里应该没有人了吧？那我就，大挖特挖[思考],我是来考古的，这里应该没有人了吧？那我就，大挖特挖[思考],3546957316360269,也许我是一个侦测器,2025-10-25T08:09:33+00:00
BV1es411D7sW,[笑哭],笑哭,十年多了[笑哭],十年多了[笑哭],17302813,如苏如我,2025-10-23T11:11:18+00:00
BV1es411D7sW,[笑哭],笑哭,没绷住，小米这两年销量是others，vivo第一华为第二[笑哭],没绷住，小米这两年销量是others，vivo第一华为第二[笑哭],428242375,铀少爷铀糖,2025-10-23T01:56:26+00:00
BV1es411D7sW,[思考],思考,有希望破亿吗[思考],有希望破亿吗[思考],1111553293,永远不得鼻窦炎吆,2025-10-20T12:59:46+00:00
BV1es411D7sW,[笑哭],笑哭,回复 @37753666 :不对，要是当时小米有现在这种法务绝对会起诉的[笑哭],回复 @37753666 :不对，要是当时小米有现在这种法务绝对会起诉的[笑哭],3493080967678589,-----_____-_,2025-11-02T04:37:11+00:00
BV1es411D7sW,[吃瓜],吃瓜,因为小米火了（等离子态）[吃瓜],因为小米火了（等离子态）[吃瓜],2076618809,哈基林林林,2025-10-21T14:07:35+00:00
BV1es411D7sW,[doge],doge,来考古了[doge],来考古了[doge],690832427,AAA律师成步堂,2025-10-18T12:00:29+00:00
BV1es411D7sW,[灵魂出窍],灵魂出窍,"Find, 已经成灰[灵魂出窍]","Find, 已经成灰[灵魂出窍]",294931486,又是成长快乐的一天,2025-10-18T04:59:32+00:00
BV1es411D7sW,[doge],doge,@魇胜丶 又怕雷总破产，又怕雷总开路虎[doge],@魇胜丶 又怕雷总破产，又怕雷总开路虎[doge],1864754065,有些人急了_哈哈,2025-10-17T01:23:41+00:00
BV1es411D7sW,[doge],doge,[doge][妙啊][嗑瓜子],[doge][妙啊][嗑瓜子],593175457,AZ风宇极客,2025-10-17T10:40:26+00:00
BV1es411D7sW,[doge],doge,考古[doge],考古[doge],18573709,QetoX999,2025-10-16T06:35:17+00:00
BV1es411D7sW,[doge],doge,常看常新，常看常新啊[doge],常看常新，常看常新啊[doge],337974084,借雨梦云,2025-10-15T11:24:07+00:00
BV1es411D7sW,[难过],难过,人是会变的[难过],人是会变的[难过],1924583687,Vinger-齐天大圣-水饺喵,2025-10-14T22:58:54+00:00
BV1es411D7sW,[微笑],微笑,回复 @TwinkYou :说的有道理[微笑],回复 @TwinkYou :说的有道理[微笑],1924583687,Vinger-齐天大圣-水饺喵,2025-10-16T22:46:33+00:00
BV1es411D7sW,[OK],OK,十年前的视频，没有比我更晚的了[OK],十年前的视频，没有比我更晚的了[OK],3546674028874005,CTD争渡,2025-10-14T15:30:58+00:00
BV1es411D7sW,[滑稽],滑稽,年年看，年年新[滑稽],年年看，年年新[滑稽],397049993,武大日本留学生雨田君,2025-10-14T10:14:20+00:00
BV1es411D7sW,[惊讶],惊讶,"等等,这竟然是2015年的作品吗！[惊讶][惊讶][惊讶]","等等,这竟然是2015年的作品吗！[惊讶][惊讶][惊讶]",1961296642,每日拌饭海苔珍虾味,2025-10-12T11:33:02+00:00
BV1es411D7sW,[星星眼],星星眼,[星星眼],[星星眼],3546386584832260,黑白阴阳师异界游,2025-10-13T04:06:46+00:00
BV1es411D7sW,[吃瓜],吃瓜,[吃瓜],[吃瓜],860,散兵,2025-10-12T10:10:23+00:00
BV1es411D7sW,[doge],doge,有的有的，每日一遍[doge],有的有的，每日一遍[doge],3493116917058013,皮卡丘魁,2025-10-09T13:07:11+00:00
BV1es411D7sW,[doge],doge,16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）,16年收藏的来考古（@小米公司 咋把官方发的RUOK删了啊[doge]）,93411143,InternetLJC,2025-10-05T15:33:10+00:00
BV1es411D7sW,[支持],支持,天呐竟然已经十年了吗[支持],天呐竟然已经十年了吗[支持],3494380025416060,秋天komorebi,2025-10-04T18:44:08+00:00
BV1es411D7sW,[doge],doge,@玉鼎-真人 Are you ok[doge],@玉鼎-真人 Are you ok[doge],3546937825429777,流水如一,2025-10-04T06:14:18+00:00
BV1es411D7sW,[doge],doge,[doge]你吃啊,[doge]你吃啊,319537793,凯虹你好,2025-10-05T09:25:34+00:00
BV1es411D7sW,[笑哭],笑哭,byd 必备节目[笑哭],byd 必备节目[笑哭],3546635590174921,比列叭叭吧瘪嘎,2025-10-07T06:24:06+00:00
BV1es411D7sW,[打call],打call,跟着杰哥回来重温[打call][星星眼][星星眼],跟着杰哥回来重温[打call][星星眼][星星眼],1791279642,goinsanealone,2025-10-02T15:52:10+00:00
BV1es411D7sW,[笑哭],笑哭,莫名其妙[笑哭],莫名其妙[笑哭],3546964146785008,在下sinianya,2025-10-04T15:20:13+00:00
BV1es411D7sW,[笑哭],笑哭,这个视频甚至给苹果手机适配了音乐反馈震动[笑哭],这个视频甚至给苹果手机适配了音乐反馈震动[笑哭],244043671,casualvoid,2025-10-01T23:17:05+00:00
BV1es411D7sW,[doge],doge,2025考古[doge],2025考古[doge],1270329467,一架愣在原地的A330,2025-10-01T04:44:48+00:00
BV1es411D7sW,[星星眼],星星眼,从这个时候就开始营销了呀[星星眼],从这个时候就开始营销了呀[星星眼],87314967,zangeking,2025-09-29T21:23:35+00:00
BV1es411D7sW,[笑哭],笑哭,10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭],10年前up应该纯属兴趣使然，你也是使用阴阳怪气作为武器来大肆宣扬自己的无知吗[笑哭],6772468,dengye_,2025-09-30T18:49:08+00:00
BV1es411D7sW,[滑稽],滑稽,考古[滑稽],考古[滑稽],2068358127,5768zzzs,2025-09-28T12:48:45+00:00
BV1es411D7sW,[doge],doge,问小爱同学雷军怎么叫就会自动播放这首歌[doge],问小爱同学雷军怎么叫就会自动播放这首歌[doge],442679611,好顺滑,2025-09-26T16:19:49+00:00
BV1es411D7sW,[doge],doge,雷军出道十周年，有多少人是因为这个视频知道的雷军[doge],雷军出道十周年，有多少人是因为这个视频知道的雷军[doge],430792221,哦WC战术镭射,2025-09-24T14:20:32+00:00
BV1es411D7sW,[呲牙],呲牙,考古哈哈，我们大学课本上也记载了[呲牙],考古哈哈，我们大学课本上也记载了[呲牙],449165468,何献卿,2025-09-24T11:38:14+00:00
BV1es411D7sW,[墨镜],墨镜,祝贺雷军出道10周年（）[墨镜][墨镜][墨镜],祝贺雷军出道10周年（）[墨镜][墨镜][墨镜],483945979,你猜我是不是小黑zhi,2025-09-22T18:07:58+00:00
BV1es411D7sW,[笑哭],笑哭,这个作者全网欠他十亿流量[笑哭],这个作者全网欠他十亿流量[笑哭],3546793270839320,无名亦是有名焉,2025-09-20T16:50:21+00:00
BV1es411D7sW,[打call],打call,又是十年考古[打call],又是十年考古[打call],3546707478448408,xx0068,2025-09-20T11:35:51+00:00
BV1es411D7sW,[doge],doge,怎么现在都还有人[笑哭][doge],怎么现在都还有人[笑哭][doge],401784643,好事终了孽海花,2025-09-19T13:52:50+00:00
BV1es411D7sW,[哦呼],哦呼,[哦呼],[哦呼],3546844751727146,无聊的mc,2025-09-18T10:36:54+00:00
BV1es411D7sW,[笑哭],笑哭,在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭],在小米汽车上问小爱同学雷军怎么叫会回这首歌[笑哭],1671826571,陵山鱼鸣,2025-09-17T20:13:02+00:00
BV1es411D7sW,[滑稽],滑稽,[滑稽],[滑稽],26630980,風小澤,2025-09-17T16:19:38+00:00
BV1es411D7sW,[打call],打call,2025打卡[打call],2025打卡[打call],2005330423,Aurora_2077,2025-09-16T08:23:36+00:00
BV1es411D7sW,[哦呼],哦呼,10周年了[哦呼],10周年了[哦呼],1506928963,我居然声控一只水怪,2025-09-15T12:40:21+00:00
BV1es411D7sW,[doge],doge,有25年的兄弟吗[脱单doge][doge][doge_金箍],有25年的兄弟吗[脱单doge][doge][doge_金箍],336069737,我不玩海岛奇兵,2025-09-14T14:24:40+00:00
BV1es411D7sW,[抱拳],抱拳,十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳],十年了我才知道这是发言剪出来的鬼畜啊，我一直以为是首单曲！up主神人[抱拳],49274244,九罐肉嵩,2025-09-13T10:43:14+00:00
BV1es411D7sW,[星星眼],星星眼,[星星眼],[星星眼],3537120541018245,饿了烤土豆和蛋挞,2025-09-12T20:42:11+00:00
BV1es411D7sW,[doge],doge,原曲是什么[doge],原曲是什么[doge],1720656079,游木斯,2025-09-08T16:12:09+00:00
BV1es411D7sW,[星星眼],星星眼,来考古了[星星眼][星星眼],来考古了[星星眼][星星眼],524591034,乔又木,2025-09-08T03:21:21+00:00
BV1es411D7sW,[笑哭],笑哭,好多早期听过的现在才看见本尊[笑哭],好多早期听过的现在才看见本尊[笑哭],3461575425919939,染色甲基绿,2025-09-06T19:56:50+00:00
BV1es411D7sW,[笑哭],笑哭,10年了[笑哭],10年了[笑哭],3546628824762899,刺客无敌好吧,2025-09-06T14:14:27+00:00
BV1es411D7sW,[笑哭],笑哭,每次看都有人和我一起[笑哭][脱单doge],每次看都有人和我一起[笑哭][脱单doge],3493088905398621,哦谢特___,2025-09-05T03:22:47+00:00
BV1es411D7sW,[笑哭],笑哭,十年了[笑哭][笑哭][笑哭],十年了[笑哭][笑哭][笑哭],1580491043,蔷薇给了你,2025-09-02T11:45:17+00:00
BV1es411D7sW,[笑哭],笑哭,居然十年了[笑哭],居然十年了[笑哭],26035705,安迪机长,2025-09-02T09:01:48+00:00
BV1es411D7sW,[酸了],酸了,10年了吗[酸了],10年了吗[酸了],1140296219,浅夏淅沥小雨,2025-09-01T14:05:25+00:00
BV1es411D7sW,[doge],doge,考古[doge],考古[doge],3546893839764003,可靠の芝,2025-09-01T08:52:50+00:00
BV1es411D7sW,[doge],doge,考古 那时我才上一年级[doge],考古 那时我才上一年级[doge],3493277858793641,ドナナ,2025-08-31T10:12:08+00:00
BV1es411D7sW,[doge],doge,这里竟然有活人，逆天[doge],这里竟然有活人，逆天[doge],3546713182702496,学名鸦乌,2025-08-31T10:53:50+00:00
BV1es411D7sW,[doge],doge,回复 @wwy-qiqi :对，山东临沂[doge],回复 @wwy-qiqi :对，山东临沂[doge],3493277858793641,ドナナ,2025-09-19T13:22:00+00:00
BV1es411D7sW,[doge],doge,@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍],@简单的一只羊 @盒子夢想家 @钢制550C @小黑石子 @zioaaa6 @百威诺葡萄酒 @我的世界小申 @MobileCard9731 [doge][doge][doge][doge][doge][doge][doge][doge][doge][doge][doge]大家看的开心就看[doge_金箍][doge_金箍][doge_金箍],3546844751727146,无聊的mc,2025-08-30T14:33:33+00:00
BV1es411D7sW,[呲牙],呲牙,回复 @树叶ASz :前面学习有点忙，来晚了[呲牙],回复 @树叶ASz :前面学习有点忙，来晚了[呲牙],3546626899577292,小黑石子,2025-09-05T09:47:04+00:00
BV1es411D7sW,[吃瓜],吃瓜,10年啦，当年还是个毛都没长齐的小子[吃瓜],10年啦，当年还是个毛都没长齐的小子[吃瓜],1509989956,穿着19星空仰望星空,2025-08-30T13:17:47+00:00
BV1es411D7sW,[doge],doge,现在齐了？[doge],现在齐了？[doge],20115306,案源的金阔刀,2025-08-31T06:20:22+00:00
BV1es411D7sW,[歪嘴],歪嘴,10年了！前来考古[歪嘴],10年了！前来考古[歪嘴],3493277858793641,ドナナ,2025-08-30T09:06:07+00:00
BV1es411D7sW,[doge],doge,诬告案时代考古[doge],诬告案时代考古[doge],11163142,金坷垃金坷垃金坷垃1,2025-08-30T01:07:34+00:00
BV1es411D7sW,[笑哭],笑哭,手机为啥震动[笑哭],手机为啥震动[笑哭],3546845909354679,ZJC-Ultra,2025-08-30T00:29:05+00:00
BV1es411D7sW,[大哭],大哭,什么时候UP主能更新啊[大哭],什么时候UP主能更新啊[大哭],1206722751,yegysdg,2025-08-28T15:30:15+00:00
BV1es411D7sW,[呲牙],呲牙,终于找到出处了[呲牙],终于找到出处了[呲牙],3546801523132910,薪清,2025-08-28T13:14:45+00:00
BV1es411D7sW,[吃瓜],吃瓜,只能说资本家都一个样[吃瓜],只能说资本家都一个样[吃瓜],3546554390546867,看不到的异名,2025-08-27T19:20:38+00:00
BV1es411D7sW,[doge],doge,考古来了[doge],考古来了[doge],1042838373,茂笔生花MozeFX,2025-08-26T08:47:56+00:00
BV1es411D7sW,[doge],doge,今天也是终于用上小米了[doge],今天也是终于用上小米了[doge],690774848,x俯瞰风景,2025-08-26T01:52:14+00:00
BV1es411D7sW,[笑哭],笑哭,[笑哭],[笑哭],3461577688746908,_aaa_love,2025-08-26T00:09:18+00:00
BV1es411D7sW,[笑哭],笑哭,这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭],这视频有个传奇的一点就是你无论几点点开它都有几个人和你一块看[辣眼睛][辣眼睛][笑哭],1275425596,大明三太子,2025-08-25T18:56:56+00:00
BV1es411D7sW,[doge],doge,考古[doge][吃瓜][打call],考古[doge][吃瓜][打call],3546736991668425,韩睿hanrui,2025-08-25T15:13:26+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],1879155705,数码奕,2025-08-25T14:19:41+00:00
BV1es411D7sW,[doge],doge,考古[doge],考古[doge],693081051,星雨-Sakura,2025-08-25T12:49:28+00:00
BV1es411D7sW,[吃瓜],吃瓜,考古[吃瓜][微笑],考古[吃瓜][微笑],3494376850327749,南阳有坤,2025-08-24T04:48:54+00:00
BV1es411D7sW,[doge],doge,2025考古[doge],2025考古[doge],1466327198,圣品坤至尊巅峰,2025-08-24T03:23:47+00:00
BV1es411D7sW,[吃瓜],吃瓜,[吃瓜][笑哭],[吃瓜][笑哭],3494376850327749,南阳有坤,2025-08-24T04:48:38+00:00
BV1es411D7sW,[笑哭],笑哭,2025年还在这里考古的是神人[笑哭][笑哭][笑哭],2025年还在这里考古的是神人[笑哭][笑哭][笑哭],1134703295,__光明__,2025-08-23T08:19:36+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],1023367169,怪我识人不慧,2025-08-22T19:47:27+00:00
BV1es411D7sW,[OK],OK,[OK],[OK],1063735857,鸡圐,2025-08-22T18:20:16+00:00
BV1es411D7sW,[傲娇],傲娇,还有人考古我吃，来一个我吃一斤[傲娇],还有人考古我吃，来一个我吃一斤[傲娇],3546893393070772,睿韧,2025-08-22T06:23:26+00:00
BV1es411D7sW,[微笑],微笑,都2025年了，肯定没人看了吧。我立个flag，一个赞🦌一次，一条评论🦌五次，无上限[微笑],都2025年了，肯定没人看了吧。我立个flag，一个赞🦌一次，一条评论🦌五次，无上限[微笑],3546893164481049,lilililili我管你这那的,2025-08-21T11:32:21+00:00
BV1es411D7sW,[大哭],大哭,回复 @小企鹅就是我233333 :[大哭][灵魂出窍],回复 @小企鹅就是我233333 :[大哭][灵魂出窍],3546893164481049,lilililili我管你这那的,2025-08-25T08:05:15+00:00
BV1es411D7sW,[打call],打call,来了来了[打call]记得发视频自证哦[星星眼],来了来了[打call]记得发视频自证哦[星星眼],3493114874432406,柔光里的忧愁,2025-08-22T18:08:46+00:00
BV1es411D7sW,[哦呼],哦呼,竟然已经10年了，那会儿我刚来b站[哦呼],竟然已经10年了，那会儿我刚来b站[哦呼],17843467,为师尊哐哐撞大墙,2025-08-20T17:17:46+00:00
BV1es411D7sW,[doge],doge,我在重温经典[doge],我在重温经典[doge],3546658744830604,鼠标教众,2025-08-20T17:22:15+00:00
BV1es411D7sW,[笑哭],笑哭,已经10年了[笑哭],已经10年了[笑哭],3546862474758895,开拓的Reno,2025-08-20T08:40:25+00:00
BV1es411D7sW,[doge],doge,2025前来考古[doge],2025前来考古[doge],3546635894262063,六花勇太生一堆,2025-08-20T03:44:09+00:00
BV1es411D7sW,[doge],doge,2025年8月19号来挖坟[doge],2025年8月19号来挖坟[doge],531298891,真理_Office,2025-08-19T12:26:01+00:00
BV1es411D7sW,[喜极而泣],喜极而泣,时过境迁[笑哭][笑哭][笑哭]这视频还是小米被印度忽悠瘸了去投资建厂的宣发会，结果雷军被印度人坑的连裤衩子都被扒下来了[喜极而泣]后来才专心国内发展,时过境迁[笑哭][笑哭][笑哭]这视频还是小米被印度忽悠瘸了去投资建厂的宣发会，结果雷军被印度人坑的连裤衩子都被扒下来了[喜极而泣]后来才专心国内发展,1124900440,若生羽泽,2025-08-18T09:56:30+00:00
BV1es411D7sW,[doge],doge,然后被本Lv.5一口吃掉[doge],然后被本Lv.5一口吃掉[doge],529173144,热爱手机每一天,2025-08-22T13:12:13+00:00
BV1es411D7sW,[doge],doge,[doge],[doge],3546603736533267,宇鑫X,2025-08-18T09:55:58+00:00
BV1es411D7sW,[吃瓜],吃瓜,义务教育那点全用上了，一滴不浪费[吃瓜],义务教育那点全用上了，一滴不浪费[吃瓜],390119656,大大是块泡泡糖,2025-08-17T15:28:31+00:00
BV1es411D7sW,[doge],doge,为什么我的新小米手机自动打开了这个视频[doge],为什么我的新小米手机自动打开了这个视频[doge],3493112894720645,刘镇源LZY,2025-08-17T13:12:00+00:00
